settlement_id,from_user_id,to_user_id,group_id,amount,date,status,note
STL_00005338,USR_0447,USR_0321,GRP_0046,315.83,2025-10-13,completed,Payment for shared expenses
STL_00005339,USR_0447,USR_0713,GRP_0046,294.08,2025-12-12,completed,Monthly settlement for Weekend Warriors
STL_00005340,USR_0447,USR_0321,GRP_0046,197.67,2025-12-12,completed,Clearing balance - December 2025
STL_00005341,USR_0447,USR_0396,GRP_0046,97.57,2025-12-12,completed,Monthly settlement for Weekend Warriors
STL_00005342,USR_0264,USR_0396,GRP_0046,34.13,2025-12-12,completed,Payment for shared expenses
STL_00005343,USR_0612,USR_0978,GRP_0047,30.85,2017-09-28,completed,Payment for shared expenses
STL_00005344,USR_0978,USR_0612,GRP_0047,110.14,2017-12-27,completed,Payment for shared expenses
STL_00005345,USR_0978,USR_0612,GRP_0047,1.44,2018-02-25,completed,Payment for shared expenses
STL_00005346,USR_0612,USR_0978,GRP_0047,91.93,2018-03-27,completed,Payment for shared expenses
STL_00005347,USR_0612,USR_0978,GRP_0047,60.59,2018-04-26,completed,Payment for shared expenses
STL_00005348,USR_0978,USR_0612,GRP_0047,56.76,2018-08-24,completed,Monthly settlement for The Residents 52
STL_00005349,USR_0978,USR_0612,GRP_0047,95.46,2018-10-23,completed,Clearing balance - October 2018
STL_00005350,USR_0978,USR_0612,GRP_0047,80.17,2019-01-21,completed,Monthly settlement for The Residents 52
STL_00005351,USR_0978,USR_0612,GRP_0047,141.76,2019-02-20,pending,Clearing balance - February 2019
STL_00005352,USR_0978,USR_0612,GRP_0047,148.87,2019-03-22,completed,Monthly settlement for The Residents 52
STL_00005353,USR_0978,USR_0612,GRP_0047,223.08,2019-04-21,completed,Clearing balance - April 2019
STL_00005354,USR_0978,USR_0612,GRP_0047,192.11,2019-05-21,completed,Clearing balance - May 2019
STL_00005355,USR_0978,USR_0612,GRP_0047,282.76,2019-06-20,completed,Clearing balance - June 2019
STL_00005356,USR_0978,USR_0612,GRP_0047,405.85,2019-07-20,completed,Monthly settlement for The Residents 52
STL_00005357,USR_0978,USR_0612,GRP_0047,405.85,2019-08-19,completed,Payment for shared expenses
STL_00005358,USR_0978,USR_0612,GRP_0047,405.85,2019-09-18,rejected,Payment for shared expenses
STL_00005359,USR_0978,USR_0612,GRP_0047,405.85,2019-10-18,completed,Payment for shared expenses
STL_00005360,USR_0978,USR_0612,GRP_0047,565.56,2019-11-17,completed,Monthly settlement for The Residents 52
STL_00005361,USR_0978,USR_0612,GRP_0047,291.29,2019-12-17,completed,Monthly settlement for The Residents 52
STL_00005362,USR_0978,USR_0612,GRP_0047,540.98,2020-01-16,completed,Monthly settlement for The Residents 52
STL_00005363,USR_0978,USR_0612,GRP_0047,600.62,2020-02-15,completed,Clearing balance - February 2020
STL_00005364,USR_0978,USR_0612,GRP_0047,704.25,2020-03-16,completed,Settlement for household expenses
STL_00005365,USR_0978,USR_0612,GRP_0047,497.83,2020-04-15,completed,Payment for shared expenses
STL_00005366,USR_0978,USR_0612,GRP_0047,619.88,2020-05-15,completed,Clearing balance - May 2020
STL_00005367,USR_0978,USR_0612,GRP_0047,548.64,2020-06-14,completed,Clearing balance - June 2020
STL_00005368,USR_0978,USR_0612,GRP_0047,432.6,2020-07-14,completed,Clearing balance - July 2020
STL_00005369,USR_0978,USR_0612,GRP_0047,473.75,2020-08-13,completed,Payment for shared expenses
STL_00005370,USR_0978,USR_0612,GRP_0047,471.43,2020-09-12,completed,Clearing balance - September 2020
STL_00005371,USR_0978,USR_0612,GRP_0047,449.53,2020-10-12,pending,Settlement for household expenses
STL_00005372,USR_0978,USR_0612,GRP_0047,647.44,2020-11-11,completed,Monthly settlement for The Residents 52
STL_00005373,USR_0978,USR_0612,GRP_0047,627.88,2020-12-11,completed,Settlement for household expenses
STL_00005374,USR_0978,USR_0612,GRP_0047,735.27,2021-01-10,completed,Settlement for household expenses
STL_00005375,USR_0978,USR_0612,GRP_0047,698.01,2021-02-09,completed,Clearing balance - February 2021
STL_00005376,USR_0978,USR_0612,GRP_0047,642.21,2021-03-11,completed,Settlement for household expenses
STL_00005377,USR_0978,USR_0612,GRP_0047,1114.85,2021-04-10,rejected,Clearing balance - April 2021
STL_00005378,USR_0978,USR_0612,GRP_0047,1109.21,2021-05-10,completed,Clearing balance - May 2021
STL_00005379,USR_0978,USR_0612,GRP_0047,969.91,2021-06-09,completed,Monthly settlement for The Residents 52
STL_00005380,USR_0978,USR_0612,GRP_0047,1228.8,2021-07-09,completed,Monthly settlement for The Residents 52
STL_00005381,USR_0978,USR_0612,GRP_0047,1370.69,2021-08-08,completed,Monthly settlement for The Residents 52
STL_00005382,USR_0978,USR_0612,GRP_0047,1052.03,2021-09-07,completed,Settlement for household expenses
STL_00005383,USR_0978,USR_0612,GRP_0047,982.93,2021-10-07,completed,Monthly settlement for The Residents 52
STL_00005384,USR_0978,USR_0612,GRP_0047,910.32,2021-11-06,completed,Settlement for household expenses
STL_00005385,USR_0978,USR_0612,GRP_0047,962.83,2021-12-06,rejected,Clearing balance - December 2021
STL_00005386,USR_0978,USR_0612,GRP_0047,1022.26,2022-01-05,completed,Monthly settlement for The Residents 52
STL_00005387,USR_0978,USR_0612,GRP_0047,990.6,2022-02-04,completed,Clearing balance - February 2022
STL_00005388,USR_0978,USR_0612,GRP_0047,1054.49,2022-03-06,pending,Clearing balance - March 2022
STL_00005389,USR_0978,USR_0612,GRP_0047,1222.08,2022-04-05,completed,Settlement for household expenses
STL_00005390,USR_0978,USR_0612,GRP_0047,1222.08,2022-05-05,completed,Monthly settlement for The Residents 52
STL_00005391,USR_0978,USR_0612,GRP_0047,1244.0,2022-06-04,completed,Payment for shared expenses
STL_00005392,USR_0978,USR_0612,GRP_0047,1731.2,2022-07-04,completed,Clearing balance - July 2022
STL_00005393,USR_0978,USR_0612,GRP_0047,1734.11,2022-08-03,completed,Clearing balance - August 2022
STL_00005394,USR_0978,USR_0612,GRP_0047,1853.99,2022-09-02,completed,Settlement for household expenses
STL_00005395,USR_0978,USR_0612,GRP_0047,2094.65,2022-10-02,completed,Clearing balance - October 2022
STL_00005396,USR_0978,USR_0612,GRP_0047,2168.23,2022-11-01,completed,Monthly settlement for The Residents 52
STL_00005397,USR_0978,USR_0612,GRP_0047,1932.15,2022-12-01,completed,Clearing balance - December 2022
STL_00005398,USR_0978,USR_0612,GRP_0047,1982.97,2022-12-31,completed,Clearing balance - December 2022
STL_00005399,USR_0978,USR_0612,GRP_0047,1907.48,2023-01-30,completed,Settlement for household expenses
STL_00005400,USR_0978,USR_0612,GRP_0047,2123.45,2023-03-01,pending,Settlement for household expenses
STL_00005401,USR_0978,USR_0612,GRP_0047,2198.45,2023-03-31,completed,Payment for shared expenses
STL_00005402,USR_0978,USR_0612,GRP_0047,2433.08,2023-04-30,completed,Payment for shared expenses
STL_00005403,USR_0978,USR_0612,GRP_0047,2338.38,2023-05-30,completed,Payment for shared expenses
STL_00005404,USR_0978,USR_0612,GRP_0047,2443.65,2023-06-29,completed,Settlement for household expenses
STL_00005405,USR_0978,USR_0612,GRP_0047,2369.16,2023-07-29,rejected,Payment for shared expenses
STL_00005406,USR_0978,USR_0612,GRP_0047,2407.71,2023-08-28,completed,Payment for shared expenses
STL_00005407,USR_0978,USR_0612,GRP_0047,2355.81,2023-09-27,completed,Clearing balance - September 2023
STL_00005408,USR_0978,USR_0612,GRP_0047,2759.82,2023-10-27,completed,Payment for shared expenses
STL_00005409,USR_0978,USR_0612,GRP_0047,2759.82,2023-11-26,completed,Payment for shared expenses
STL_00005410,USR_0978,USR_0612,GRP_0047,2759.82,2023-12-26,completed,Payment for shared expenses
STL_00005411,USR_0978,USR_0612,GRP_0047,2911.62,2024-01-25,completed,Clearing balance - January 2024
STL_00005412,USR_0978,USR_0612,GRP_0047,2836.22,2024-02-24,completed,Settlement for household expenses
STL_00005413,USR_0978,USR_0612,GRP_0047,2959.29,2024-03-25,completed,Clearing balance - March 2024
STL_00005414,USR_0978,USR_0612,GRP_0047,2872.86,2024-04-24,completed,Monthly settlement for The Residents 52
STL_00005415,USR_0978,USR_0612,GRP_0047,2785.39,2024-05-24,completed,Clearing balance - May 2024
STL_00005416,USR_0978,USR_0612,GRP_0047,2890.81,2024-06-23,completed,Settlement for household expenses
STL_00005417,USR_0978,USR_0612,GRP_0047,3025.54,2024-07-23,completed,Payment for shared expenses
STL_00005418,USR_0978,USR_0612,GRP_0047,2573.44,2024-08-22,pending,Monthly settlement for The Residents 52
STL_00005419,USR_0978,USR_0612,GRP_0047,2958.56,2024-09-21,completed,Settlement for household expenses
STL_00005420,USR_0978,USR_0612,GRP_0047,2982.7,2024-10-21,completed,Clearing balance - October 2024
STL_00005421,USR_0978,USR_0612,GRP_0047,3158.95,2024-11-20,completed,Payment for shared expenses
STL_00005422,USR_0978,USR_0612,GRP_0047,3171.79,2024-12-20,completed,Settlement for household expenses
STL_00005423,USR_0978,USR_0612,GRP_0047,3046.94,2025-01-19,completed,Payment for shared expenses
STL_00005424,USR_0978,USR_0612,GRP_0047,3040.81,2025-02-18,completed,Monthly settlement for The Residents 52
STL_00005425,USR_0978,USR_0612,GRP_0047,2858.69,2025-03-20,completed,Settlement for household expenses
STL_00005426,USR_0978,USR_0612,GRP_0047,3014.15,2025-04-19,completed,Monthly settlement for The Residents 52
STL_00005427,USR_0978,USR_0612,GRP_0047,3065.0,2025-05-19,completed,Monthly settlement for The Residents 52
STL_00005428,USR_0978,USR_0612,GRP_0047,3234.26,2025-06-18,completed,Monthly settlement for The Residents 52
STL_00005429,USR_0978,USR_0612,GRP_0047,2825.89,2025-07-18,pending,Payment for shared expenses
STL_00005430,USR_0978,USR_0612,GRP_0047,2875.11,2025-08-17,completed,Settlement for household expenses
STL_00005431,USR_0978,USR_0612,GRP_0047,3007.07,2025-09-16,completed,Clearing balance - September 2025
STL_00005432,USR_0978,USR_0612,GRP_0047,2955.95,2025-10-16,completed,Monthly settlement for The Residents 52
STL_00005433,USR_0978,USR_0612,GRP_0047,3006.72,2025-11-15,completed,Settlement for household expenses
STL_00005434,USR_0978,USR_0612,GRP_0047,2576.71,2025-12-15,completed,Payment for shared expenses
STL_00005435,USR_0199,USR_0973,GRP_0048,62.61,2020-12-14,completed,Payment for shared expenses
STL_00005436,USR_0973,USR_0199,GRP_0048,65.69,2021-02-12,completed,Monthly settlement for Weekend Warriors
STL_00005437,USR_0973,USR_0199,GRP_0048,22.02,2021-04-13,completed,Clearing balance - April 2021
STL_00005438,USR_0973,USR_0876,GRP_0048,28.18,2021-12-09,completed,Clearing balance - December 2021
STL_00005439,USR_0199,USR_0876,GRP_0048,112.91,2022-02-07,completed,Payment for shared expenses
STL_00005440,USR_0973,USR_0876,GRP_0048,111.43,2022-04-08,completed,Clearing balance - April 2022
STL_00005441,USR_0199,USR_0876,GRP_0048,111.43,2022-06-07,completed,Clearing balance - June 2022
STL_00005442,USR_0973,USR_0876,GRP_0048,111.43,2022-08-06,completed,Clearing balance - August 2022
STL_00005443,USR_0973,USR_0876,GRP_0048,111.43,2022-10-05,completed,Monthly settlement for Weekend Warriors
STL_00005444,USR_0199,USR_0876,GRP_0048,250.91,2023-02-02,completed,Payment for shared expenses
STL_00005445,USR_0199,USR_0876,GRP_0048,289.59,2023-04-03,pending,Settlement for friends expenses
STL_00005446,USR_0199,USR_0876,GRP_0048,286.81,2023-06-02,completed,Monthly settlement for Weekend Warriors
STL_00005447,USR_0973,USR_0876,GRP_0048,333.45,2023-08-01,completed,Settlement for friends expenses
STL_00005448,USR_0199,USR_0876,GRP_0048,478.85,2023-09-30,completed,Monthly settlement for Weekend Warriors
STL_00005449,USR_0973,USR_0876,GRP_0048,400.42,2023-11-29,pending,Settlement for friends expenses
STL_00005450,USR_0973,USR_0876,GRP_0048,592.18,2024-01-28,completed,Monthly settlement for Weekend Warriors
STL_00005451,USR_0973,USR_0876,GRP_0048,618.98,2024-03-28,completed,Clearing balance - March 2024
STL_00005452,USR_0973,USR_0876,GRP_0048,538.37,2024-05-27,completed,Clearing balance - May 2024
STL_00005453,USR_0199,USR_0876,GRP_0048,45.75,2024-05-27,completed,Clearing balance - May 2024
STL_00005454,USR_0973,USR_0876,GRP_0048,625.88,2024-07-26,completed,Clearing balance - July 2024
STL_00005455,USR_0199,USR_0876,GRP_0048,71.04,2024-07-26,completed,Monthly settlement for Weekend Warriors
STL_00005456,USR_0973,USR_0876,GRP_0048,587.46,2024-09-24,completed,Monthly settlement for Weekend Warriors
STL_00005457,USR_0199,USR_0876,GRP_0048,54.08,2024-09-24,completed,Monthly settlement for Weekend Warriors
STL_00005458,USR_0973,USR_0876,GRP_0048,567.54,2024-11-23,completed,Settlement for friends expenses
STL_00005459,USR_0199,USR_0876,GRP_0048,168.99,2024-11-23,completed,Monthly settlement for Weekend Warriors
STL_00005460,USR_0973,USR_0876,GRP_0048,716.76,2025-01-22,completed,Payment for shared expenses
STL_00005461,USR_0199,USR_0876,GRP_0048,33.63,2025-01-22,completed,Monthly settlement for Weekend Warriors
STL_00005462,USR_0973,USR_0876,GRP_0048,785.62,2025-03-23,completed,Settlement for friends expenses
STL_00005463,USR_0199,USR_0876,GRP_0048,163.6,2025-03-23,pending,Clearing balance - March 2025
STL_00005464,USR_0973,USR_0876,GRP_0048,924.48,2025-05-22,completed,Payment for shared expenses
STL_00005465,USR_0973,USR_0876,GRP_0048,626.03,2025-07-21,completed,Monthly settlement for Weekend Warriors
STL_00005466,USR_0973,USR_0199,GRP_0048,73.07,2025-07-21,completed,Payment for shared expenses
STL_00005467,USR_0973,USR_0876,GRP_0048,653.38,2025-09-19,completed,Monthly settlement for Weekend Warriors
STL_00005468,USR_0973,USR_0876,GRP_0048,614.71,2025-11-18,completed,Settlement for friends expenses
STL_00005469,USR_0380,USR_0607,GRP_0049,165.01,2018-03-31,completed,Settlement for household expenses
STL_00005470,USR_0380,USR_0607,GRP_0049,30.31,2018-04-30,completed,Clearing balance - April 2018
STL_00005471,USR_0607,USR_0380,GRP_0049,1.39,2018-07-29,completed,Payment for shared expenses
STL_00005472,USR_0607,USR_0380,GRP_0049,126.54,2018-12-26,completed,Payment for shared expenses
STL_00005473,USR_0607,USR_0380,GRP_0049,8.59,2019-01-25,completed,Monthly settlement for Room 28 Crew
STL_00005474,USR_0607,USR_0380,GRP_0049,46.7,2019-03-26,completed,Monthly settlement for Room 28 Crew
STL_00005475,USR_0607,USR_0380,GRP_0049,35.7,2019-08-23,completed,Payment for shared expenses
STL_00005476,USR_0607,USR_0380,GRP_0049,162.56,2019-09-22,completed,Clearing balance - September 2019
STL_00005477,USR_0607,USR_0380,GRP_0049,240.45,2019-10-22,completed,Settlement for household expenses
STL_00005478,USR_0607,USR_0010,GRP_0049,191.19,2019-11-21,completed,Payment for shared expenses
STL_00005479,USR_0607,USR_0380,GRP_0049,11.83,2019-11-21,pending,Payment for shared expenses
STL_00005480,USR_0607,USR_0010,GRP_0049,230.09,2019-12-21,rejected,Monthly settlement for Room 28 Crew
STL_00005481,USR_0607,USR_0010,GRP_0049,329.88,2020-01-20,completed,Monthly settlement for Room 28 Crew
STL_00005482,USR_0607,USR_0380,GRP_0049,465.44,2020-02-19,completed,Settlement for household expenses
STL_00005483,USR_0607,USR_0380,GRP_0049,477.62,2020-03-20,completed,Payment for shared expenses
STL_00005484,USR_0607,USR_0380,GRP_0049,266.35,2020-04-19,completed,Settlement for household expenses
STL_00005485,USR_0607,USR_0380,GRP_0049,259.89,2020-05-19,completed,Clearing balance - May 2020
STL_00005486,USR_0607,USR_0010,GRP_0049,180.86,2020-06-18,completed,Clearing balance - June 2020
STL_00005487,USR_0607,USR_0010,GRP_0049,249.81,2020-07-18,completed,Clearing balance - July 2020
STL_00005488,USR_0607,USR_0010,GRP_0049,200.37,2020-08-17,completed,Clearing balance - August 2020
STL_00005489,USR_0607,USR_0380,GRP_0049,297.73,2020-09-16,pending,Clearing balance - September 2020
STL_00005490,USR_0607,USR_0010,GRP_0049,331.09,2020-10-16,completed,Clearing balance - October 2020
STL_00005491,USR_0607,USR_0380,GRP_0049,82.58,2020-10-16,completed,Payment for shared expenses
STL_00005492,USR_0607,USR_0380,GRP_0049,159.95,2020-11-15,completed,Clearing balance - November 2020
STL_00005493,USR_0607,USR_0010,GRP_0049,92.82,2020-11-15,pending,Payment for shared expenses
STL_00005494,USR_0010,USR_0380,GRP_0049,165.34,2020-12-15,completed,Payment for shared expenses
STL_00005495,USR_0010,USR_0380,GRP_0049,152.68,2021-03-15,completed,Payment for shared expenses
STL_00005496,USR_0607,USR_0380,GRP_0049,241.57,2021-04-14,completed,Clearing balance - April 2021
STL_00005497,USR_0010,USR_0380,GRP_0049,191.1,2021-04-14,completed,Monthly settlement for Room 28 Crew
STL_00005498,USR_0607,USR_0380,GRP_0049,307.4,2021-05-14,completed,Clearing balance - May 2021
STL_00005499,USR_0607,USR_0380,GRP_0049,286.88,2021-06-13,completed,Clearing balance - June 2021
STL_00005500,USR_0010,USR_0380,GRP_0049,51.33,2021-06-13,pending,Monthly settlement for Room 28 Crew
STL_00005501,USR_0607,USR_0380,GRP_0049,155.13,2021-07-13,completed,Monthly settlement for Room 28 Crew
STL_00005502,USR_0010,USR_0380,GRP_0049,120.58,2021-07-13,completed,Monthly settlement for Room 28 Crew
STL_00005503,USR_0607,USR_0380,GRP_0049,333.5,2021-08-12,completed,Settlement for household expenses
STL_00005504,USR_0010,USR_0380,GRP_0049,35.39,2021-08-12,completed,Settlement for household expenses
STL_00005505,USR_0607,USR_0380,GRP_0049,233.44,2021-09-11,completed,Payment for shared expenses
STL_00005506,USR_0010,USR_0380,GRP_0049,30.56,2021-09-11,completed,Payment for shared expenses
STL_00005507,USR_0607,USR_0380,GRP_0049,300.82,2021-10-11,completed,Settlement for household expenses
STL_00005508,USR_0607,USR_0380,GRP_0049,310.44,2021-11-10,completed,Payment for shared expenses
STL_00005509,USR_0010,USR_0380,GRP_0049,20.49,2021-11-10,completed,Settlement for household expenses
STL_00005510,USR_0607,USR_0380,GRP_0049,61.9,2021-12-10,completed,Payment for shared expenses
STL_00005511,USR_0607,USR_0380,GRP_0049,105.25,2022-01-09,completed,Clearing balance - January 2022
STL_00005512,USR_0607,USR_0380,GRP_0049,7.02,2022-02-08,completed,Settlement for household expenses
STL_00005513,USR_0607,USR_0380,GRP_0049,160.81,2022-03-10,completed,Settlement for household expenses
STL_00005514,USR_0010,USR_0380,GRP_0049,6.16,2022-03-10,completed,Monthly settlement for Room 28 Crew
STL_00005515,USR_0607,USR_0380,GRP_0049,395.37,2022-04-09,completed,Clearing balance - April 2022
STL_00005516,USR_0607,USR_0380,GRP_0049,189.62,2022-05-09,completed,Settlement for household expenses
STL_00005517,USR_0607,USR_0380,GRP_0049,229.21,2022-06-08,completed,Settlement for household expenses
